,id,artists,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
25,4Hhv2vrOTy89HFRcjU3QOx,Etta James,At Last,0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,179693,3
26,2gE95JskwQ1pCACTpGe1Db,Creedence Clearwater Revival,Down On The Corner,0.858,0.544,0,-9.289,1,0.0751,0.583,0.00109,0.0707,0.874,108.217,166280,4
27,3BQHpFgAp4l80e1XslIjNI,The Beatles,Yesterday - Remastered 2009,0.332,0.179,5,-11.83,1,0.0326,0.879,0.0,0.0886,0.315,96.529,125667,4
28,6sPOmDulFtLzfX25zICNrC,The Foundations,Build Me Up Buttercup - Mono,0.659,0.513,0,-7.186,1,0.0293,0.315,0.0,0.283,0.855,133.609,177533,4
29,1OppEieGNdItZbE14gLBEv,The Supremes,You Can't Hurry Love,0.63,0.711,10,-9.34,1,0.0472,0.299,0.0,0.0813,0.659,96.912,167933,4
30,48i055G1OT5KxGGftwFxWy,Roy Orbison,"Oh, Pretty Woman",0.619,0.603,9,-9.481,1,0.0342,0.712,0.0,0.0721,0.958,127.433,178933,4
31,7s25THrKz86DM225dOYwnr,Aretha Franklin,Respect,0.805,0.558,0,-5.226,1,0.041,0.164,2.2e-05,0.0546,0.965,114.95,147600,4
32,6b6IMqP565TbtFFZg9iFf3,Four Tops,"I Can't Help Myself (Sugar Pie, Honey Bunch)",0.667,0.599,0,-8.894,1,0.0291,0.245,0.0,0.107,0.971,127.935,160280,4
33,1Ud6moTC0KyXMq1Oxfien0,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,0.702,0.668,9,-9.237,1,0.214,0.518,0.0,0.0588,0.561,116.063,378147,4
34,5y788ya4NvwhBznoDIcXwK,Simon & Garfunkel,The Sound of Silence - Acoustic Version,0.525,0.216,6,-13.551,1,0.0301,0.837,0.0,0.107,0.328,106.761,185413,4
35,4kP69y3GKHi9tXckfgp4bK,Stevie Wonder,For Once In My Life,0.524,0.519,6,-11.903,1,0.043,0.195,0.0,0.523,0.847,110.121,169800,4
36,3spdoTYpuCpmq19tuD0bOe,Frank Sinatra,My Way,0.401,0.381,2,-7.458,1,0.0274,0.7,0.0,0.122,0.229,75.454,276800,4
37,5ZBeML7Lf3FMEVviTyvi8l,The Beatles,Twist And Shout - Remastered 2009,0.482,0.849,2,-9.198,1,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,155227,4
38,1tqT6DhmsrtQgyCKUwotiw,Marvin Gaye,I Heard It Through The Grapevine,0.711,0.362,3,-10.851,0,0.0381,0.272,0.0,0.127,0.616,117.287,194293,4
39,72Z17vmmeQKAg8bptWvpVG,David Bowie,Space Oddity - 2015 Remaster,0.31,0.403,0,-13.664,1,0.0326,0.0726,9.27e-05,0.139,0.466,134.48,318027,4
40,6ToM0uwxtPKo9CMpbPGYvM,The Doors,Break on Through (To the Other Side),0.421,0.751,9,-9.584,1,0.0472,0.2,0.0,0.17,0.789,89.839,145867,4
41,5haXbSJqjjM0TCJ5XkfEaC,James Brown & The Famous Flames,I Got You (I Feel Good),0.613,0.487,7,-8.781,1,0.0935,0.412,1.02e-05,0.286,0.699,143.332,165800,4
42,6pxWv6GV35VGmcPf5dh6CH,Creedence Clearwater Revival,Proud Mary,0.699,0.641,2,-7.564,1,0.0289,0.13,0.000218,0.0601,0.728,120.745,187213,4
43,29SyMC0plk6qw8NMF7lfRL,The Kinks,You Really Got Me - Mono Mix,0.573,0.939,8,-6.441,1,0.0808,0.493,0.0,0.0994,0.963,137.382,134253,4
44,4vpeKl0vMGdAXpZiQB2Dtd,Jefferson Airplane,White Rabbit,0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798,150640,4
45,6YffUZJ2R06kyxyK6onezL,Johnny Cash,Ring of Fire,0.659,0.585,7,-8.189,1,0.0288,0.623,0.000213,0.348,0.784,104.111,158427,4
46,4feXcsElKIVsGwkbnTHAfV,Frank Sinatra & Nancy Sinatra,Somethin' Stupid,0.257,0.338,4,-12.902,1,0.0357,0.736,0.0,0.252,0.544,207.356,162493,4
47,4pbG9SUmWIvsROVLF0zF9s,The Beatles,I Want To Hold Your Hand - Remastered 2015,0.49,0.715,7,-5.549,1,0.0476,0.386,0.0,0.311,0.866,130.726,145747,4
48,7BY005dacJkbO6EPiOh2wb,The Animals,House Of The Rising Sun,0.295,0.584,9,-6.696,0,0.0345,0.000385,0.218,0.0996,0.228,117.2,271280,3
49,0wJoRiX5K5BxlqZTolB2LD,Jimi Hendrix,Purple Haze,0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,170813,4
50,0P7DoyGrr4Wp9w5TotEtUC,The Band,The Weight - Remastered 2000,0.63,0.551,9,-9.28,1,0.0549,0.373,5.75e-05,0.103,0.518,143.868,274493,4
51,1udKn1oNKYQSQ9OmiIWCMu,The Lovin' Spoonful,Do You Believe in Magic?,0.553,0.738,0,-7.963,1,0.0457,0.213,0.0,0.339,0.759,138.602,125827,4
52,6FT83pFXKhDlXDsNJFAHWz,Chuck Berry,You Never Can Tell,0.525,0.852,7,-9.519,1,0.222,0.731,5.11e-05,0.218,0.884,157.404,161907,4
53,2K2M0TcglCRLLpFOzKeFZA,Cream,Sunshine Of Your Love,0.683,0.594,2,-8.289,1,0.0347,0.385,8.61e-05,0.121,0.734,115.099,250400,4
54,5b7OgznPJJr1vHNYGyvxau,Frank Sinatra & Count Basie,Fly Me To The Moon (In Other Words),0.668,0.26,7,-14.256,1,0.0523,0.453,0.0,0.0621,0.368,119.416,147000,4
55,5uvosCdMlFdTXhoazkTI5R,The Doors,Light My Fire,0.413,0.725,3,-5.787,0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,429760,4
56,76TZCvJ8GitQ2FA1q5dKu0,Simon & Garfunkel,The Boxer,0.439,0.488,11,-14.464,1,0.0615,0.702,0.000339,0.16,0.629,93.017,308520,4
57,65jrjEhWfAvysKfnojk1i0,The Drifters,Under the Boardwalk,0.747,0.226,7,-13.635,1,0.0414,0.908,0.000168,0.107,0.778,123.792,161960,4
58,3MODES4TNtygekLl146Dxd,Led Zeppelin,Ramble On - 1990 Remaster,0.468,0.607,9,-11.367,1,0.0336,0.072,0.000852,0.225,0.886,98.429,263333,4
59,4QxDOjgpYtQDxxbWPuEJOy,Nat King Cole,L-O-V-E,0.425,0.373,4,-7.543,1,0.0801,0.686,0.0,0.077,0.663,78.231,155307,4
60,3TlIt0ReIxPsVZcOEivT5U,Tom Jones,It's Not Unusual,0.476,0.722,0,-10.017,1,0.0646,0.598,0.0,0.184,0.909,92.966,119800,4
61,7uEcCGtM1FBBGIhPozhJjv,The Monkees,Daydream Believer,0.51,0.488,7,-10.304,1,0.0304,0.256,0.0,0.11,0.649,125.683,179613,4
62,3AhXZa8sUQht0UEdBJgpGc,Bob Dylan,Like a Rolling Stone,0.482,0.721,0,-6.839,1,0.0321,0.731,0.0,0.189,0.557,95.263,369600,4
63,3Xls4cNOwy01dtrNXb1inG,Cream,White Room,0.553,0.576,0,-13.458,1,0.0304,0.191,0.00664,0.0365,0.457,109.827,298333,4
64,4uGIJG1jYFonGc4LGp5uQL,Jefferson Airplane,Somebody to Love,0.504,0.578,4,-9.302,1,0.031,0.408,0.0,0.321,0.654,132.411,174840,4
65,1Eolhana7nKHYpcYpdVcT5,Jimi Hendrix,Little Wing,0.515,0.534,6,-8.045,1,0.0768,0.181,0.00278,0.0547,0.426,70.776,145747,4
66,1kPBT8S2wJFNAyBMnGVZgL,Etta James,I'd Rather Go Blind,0.477,0.433,11,-6.473,0,0.0247,0.689,0.000195,0.151,0.611,82.52,156653,3
67,4c4jJJoaiY21t2TyRZgdWS,Steppenwolf,Magic Carpet Ride,0.64,0.651,4,-14.981,0,0.0517,0.142,0.28,0.0341,0.801,111.676,271573,4
68,74VR3AkGPhbYXnxcOYa16x,Frank Sinatra,Strangers In The Night,0.259,0.473,5,-8.275,1,0.0295,0.592,0.0,0.201,0.539,90.348,157867,4
69,1xKQbqQtQWrtQS47fUJBtl,Big Brother & The Holding Company & Janis Joplin,Piece of My Heart,0.443,0.727,4,-7.951,1,0.145,0.263,0.000141,0.169,0.566,160.82,253333,4
70,0bfvHnWWOeU1U5XeKyVLbW,Frankie Valli,Can't Take My Eyes off You,0.581,0.78,4,-7.053,1,0.0567,0.508,1.07e-05,0.0799,0.561,123.711,203680,4
71,78ZqE2tjAxbqEGGlvGnQfT,Procol Harum,A Whiter Shade of Pale - Original Single Version,0.249,0.66,0,-6.905,1,0.0342,0.504,0.0026,0.0891,0.435,149.813,248947,4
72,0NWPxcsf5vdjdiFUI8NgkP,Jimi Hendrix,Hey Joe,0.346,0.768,9,-5.695,1,0.0377,0.00603,0.38,0.0244,0.532,169.492,210160,4
73,6MTd61g9zq6CB1FnJydjEb,The Archies,Sugar Sugar,0.757,0.725,2,-7.259,1,0.0275,0.399,0.0,0.108,0.965,122.439,167213,4
74,6rLqjzGV5VMLDWEnuUqi8q,Martha Reeves & The Vandellas,Dancing In The Street - Stereo,0.556,0.57,2,-9.472,1,0.0393,0.0118,0.000526,0.198,0.304,126.01,165227,4
75,6lFZbCc7pn6Lme1NP7qQqQ,The Rolling Stones,You Can't Always Get What You Want,0.32,0.62,0,-9.686,1,0.0594,0.64,6.36e-05,0.253,0.472,86.327,448720,4
76,0zGLlXbHlrAyBN1x6sY0rb,Etta James,A Sunday Kind Of Love,0.421,0.285,2,-9.43,0,0.0293,0.829,1.55e-06,0.233,0.402,85.861,196133,4
77,11DjZQEZ69EXLo77HVj6yW,Creedence Clearwater Revival,Green River,0.702,0.772,9,-9.677,1,0.0277,0.0312,0.00837,0.0809,0.973,141.694,154120,4
78,29U7stRjqHU6rMiS8BfaI9,Louis Armstrong,What A Wonderful World,0.271,0.165,5,-20.652,1,0.0351,0.729,1.6e-06,0.118,0.203,77.082,139227,4
79,2fDHuS1PTkHBbCWWZF1ph9,Johnny Cash,"Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968",0.621,0.524,0,-15.269,1,0.0803,0.0652,0.00199,0.893,0.889,110.586,162653,4
80,2DpJ9T2RVRanZcYFHKOAfA,Paul Anka,Put Your Head On My Shoulder,0.547,0.335,4,-9.2,0,0.0307,0.747,0.0,0.101,0.474,115.838,154733,3
81,0QwZfbw26QeUoIy82Z2jYp,Led Zeppelin,Good Times Bad Times - 1993 Remaster,0.476,0.717,9,-9.192,1,0.0949,0.0382,7.61e-05,0.0818,0.753,93.584,166267,4
82,18GiV1BaXzPVYpp9rmOg0E,Bob Dylan,Blowin' in the Wind,0.38,0.0993,2,-20.567,1,0.0509,0.914,2.32e-05,0.0605,0.44,174.874,165427,4
83,3898C4AbdbptwYet6547e5,Stan Getz & João Gilberto & Astrud Gilberto,The Girl From Ipanema,0.664,0.194,5,-15.487,0,0.0357,0.909,3.85e-05,0.0829,0.443,129.863,321827,4
84,6iGU74CwXuT4XVepjc9Emf,The Beach Boys,God Only Knows - Mono / 1997 Remastered,0.521,0.487,6,-7.525,0,0.0299,0.253,0.0,0.0579,0.483,117.072,173040,4
85,6PgVDY8GTkxF3GmhVGPzoB,Sam & Dave,"Hold On, I'm Comin'",0.803,0.338,6,-14.029,1,0.0349,0.196,0.038,0.097,0.912,106.841,155707,4
86,3lN8PP6R2IxbLP05QpYXng,Steppenwolf,Born To Be Wild - Single Version,0.439,0.734,2,-12.168,1,0.097,0.262,0.333,0.244,0.54,145.703,212893,4
87,5K09WxKdlkroDyEVyOSySy,Aretha Franklin,(You Make Me Feel Like) A Natural Woman,0.603,0.271,5,-10.083,1,0.0284,0.679,0.0,0.141,0.405,110.89,165333,3
88,2AxCeJ6PSsBYiTckM0HLY7,Jimi Hendrix,Voodoo Child (Slight Return),0.214,0.91,8,-6.662,1,0.389,0.477,0.00833,0.0517,0.448,175.549,313373,4
89,3v9xlH6BpmRbqL7hgNJhfT,The Beach Boys,I Get Around (Mono),0.39,0.625,9,-7.813,0,0.0537,0.36,0.0,0.0663,0.514,144.338,134387,4
90,6L5BZEcZmD6RBJnimzlyKr,The Moody Blues,Nights In White Satin - Single Version / Mono,0.195,0.483,4,-4.991,0,0.03,0.465,0.497,0.0686,0.173,84.71,269107,4
91,6LbbHFEajG9e4m0G3L47c4,The Who,Pinball Wizard,0.543,0.715,2,-8.89,1,0.0356,0.0192,0.0,0.256,0.468,124.011,180943,4
92,0Omt3rVppHIlYFXNL1VWgL,The Contours,Do You Love Me - Mono Single,0.596,0.793,5,-6.611,1,0.0421,0.586,1.86e-06,0.108,0.8,150.256,172947,4
93,78JmElAFmrPNhLjovDR9Jm,The Kinks,All Day and All of the Night,0.551,0.86,7,-7.839,1,0.0796,0.262,4.57e-06,0.0558,0.723,136.921,141507,4
94,0mbS3VwRbO6HVBMPXnzOGA,Bee Gees,To Love Somebody,0.423,0.384,9,-12.503,1,0.0315,0.729,4.11e-06,0.27,0.521,90.43,182000,4
95,1GY8zOFi8rC39xXnD0tKO8,Fontella Bass,Rescue Me,0.678,0.544,4,-9.468,0,0.0326,0.668,9.62e-06,0.103,0.963,122.735,171027,4
96,1INWPr855fwWdAOeecbu0W,Chubby Checker,Let's Twist Again,0.604,0.709,8,-6.377,1,0.158,0.0987,0.0,0.0551,0.907,167.832,137360,4
97,1jcPcDu2YawPfLhwjYnqK2,Harry Nilsson,"Everybody's Talkin' - From ""Midnight Cowboy""",0.438,0.349,4,-15.569,1,0.038,0.338,5.7e-05,0.417,0.683,124.984,163587,4
98,4ZVZBc5xvMyV3WzWktn8i7,Sly & The Family Stone,Everyday People,0.807,0.497,7,-10.656,1,0.0297,0.307,0.0327,0.043,0.765,114.524,141507,4
99,52vA3CYKZqZVdQnzRrdZt6,Bob Dylan,The Times They Are A-Changin',0.389,0.396,7,-7.999,1,0.0332,0.887,0.0,0.0828,0.585,171.86,192053,3
100,4eGHlplaq1ME8oetnTuFFf,Sam & Dave,Soul Man,0.79,0.41,0,-13.241,1,0.0343,0.263,0.00314,0.174,0.815,112.345,159000,4
101,5uES1C2NgkdrNHiCwf9jRr,The Supremes,Baby Love,0.595,0.643,5,-9.275,1,0.0365,0.76,0.0,0.538,0.73,135.633,158040,4
102,0KOE1hat4SIer491XKk4Pa,Sam Cooke,A Change Is Gonna Come,0.212,0.383,10,-10.071,1,0.0347,0.723,0.0,0.299,0.452,173.79,191160,3
103,7AzFID6u1b3zIWbd9pb8Dk,The Lovin' Spoonful,Summer in the City - Remastered,0.423,0.681,10,-9.756,1,0.0398,0.0592,0.000177,0.0889,0.56,110.461,160307,4
104,36CKza28wMxYdjdzji7ine,Bee Gees,I Started A Joke,0.31,0.464,7,-8.755,1,0.0275,0.156,8.94e-06,0.132,0.431,144.775,188307,4
105,4NRQwaks9r58tTDvr4iEyv,Wilson Pickett,In the Midnight Hour,0.75,0.444,4,-8.63,1,0.0403,0.12,3.69e-06,0.118,0.849,111.919,157160,4
106,3VgrSJEKBRT3xmwzpaxxEF,Martha Reeves & The Vandellas,(Love Is Like A) Heat Wave,0.514,0.624,0,-9.287,0,0.0842,0.513,0.00517,0.307,0.755,166.726,163053,4
107,1DndHckdH9m5rp6gYP086b,Dion,Runaround Sue,0.364,0.607,2,-9.791,1,0.125,0.451,0.0,0.251,0.598,79.987,171600,4
108,4K1imZQQ0yKtJ40vGmUajS,Bob Dylan & Johnny Cash,Girl from the North Country,0.607,0.142,7,-23.455,1,0.0382,0.843,0.000197,0.121,0.305,118.867,220400,4
109,4yQw7FR9lcvL6RHtegbJBh,Aretha Franklin,Think,0.687,0.63,6,-10.817,1,0.0389,0.251,0.0,0.221,0.926,110.051,139733,4
110,4vju55Ag7apDL2CfotuE7Q,Bobby Hebb,Sunny,0.714,0.338,4,-10.994,0,0.0456,0.93,0.00644,0.389,0.667,128.385,165067,4
111,0WVTQp3SOCuMr08jh1jweV,Sam Cooke,Bring It On Home to Me,0.523,0.402,0,-8.233,1,0.0305,0.778,0.0,0.432,0.675,70.863,162533,4
112,1WN4uNclrDuczTO3bCr8s1,The Ronettes,Be My Baby,0.512,0.771,4,-7.006,1,0.0402,0.168,0.0,0.0895,0.803,129.639,160907,4
113,0iA3xXSkSCiJywKyo1UKjQ,The Kingsmen,Louie Louie,0.623,0.709,1,-9.818,0,0.0636,0.102,0.0,0.0967,0.948,122.394,165381,4
114,0OwvrdjaJOypNsNQHyBWE5,Marlena Shaw,California Soul,0.513,0.826,8,-8.407,0,0.0574,0.555,3.48e-05,0.366,0.539,94.582,177227,4
115,4TBBPZks71c60whhq0PgdP,Jackie Wilson,(Your Love Keeps Lifting Me) Higher & Higher,0.631,0.69,2,-6.676,1,0.0531,0.176,0.0,0.121,0.938,94.574,181067,4
116,4Xl2PrS3DJqqSKXCo6Uhv9,Simon & Garfunkel,Homeward Bound,0.485,0.378,3,-11.773,1,0.0337,0.831,0.0,0.103,0.528,92.928,149613,4
117,4CoGNqLap7UGU5Q3VdKug0,The Temptations,Ain't Too Proud To Beg,0.763,0.656,0,-6.86,1,0.0417,0.549,0.0,0.125,0.926,118.394,156173,4
118,6RJK553YhstRzyKA4mug09,The Box Tops,The Letter,0.638,0.428,9,-12.156,0,0.0687,0.252,0.0,0.132,0.901,139.434,112800,4
119,1GLmaPfulP0BrfijohQpN5,The Beach Boys,Don't Worry Baby - Remastered 2001,0.487,0.464,4,-9.821,1,0.03,0.0666,0.00531,0.105,0.851,121.242,169933,4
120,6Hd8mrDwBQ8rLo70FwFG5C,Smokey Robinson & The Miracles,I Second That Emotion,0.711,0.663,2,-9.262,1,0.0308,0.26,1.23e-06,0.0291,0.896,96.812,161227,4
121,252YuUdUaC5OojaBU0H1CP,Jay & The Americans,Come A Little Bit Closer,0.636,0.684,3,-9.302,1,0.057,0.52,0.0015,0.534,0.881,132.509,166667,4
122,1zW2csx1vVJrKfvDrFQNVt,Harry Belafonte,Jump in the Line,0.594,0.889,5,-7.775,1,0.246,0.768,0.0,0.124,0.8,116.187,221704,4
123,4JLcAU2xY90qTkTSNM1lUa,Nancy Sinatra,Bang Bang (My Baby Shot Me Down),0.433,0.174,5,-18.791,0,0.0537,0.982,0.101,0.111,0.366,95.802,162447,4
124,2HoqbEOXgbDSLZ5XCePEXt,Ray Charles,Hit the Road Jack,0.598,0.571,8,-12.616,0,0.139,0.704,0.0,0.513,0.962,173.141,119880,4
125,7jGzYUZ2Bgg8BDfYlQRfn8,The Troggs,Wild Thing,0.453,0.658,9,-13.472,1,0.0539,0.741,0.0288,0.135,0.761,203.871,155333,4
126,1UKobFsdqNXQb8OthimCKe,"Crosby, Stills & Nash",Helplessly Hoping - 2005 Remaster,0.483,0.159,7,-13.648,1,0.0353,0.914,0.0,0.111,0.423,146.721,157893,4
127,3dzW0SoVNyJTWWJimX8stj,The Zombies,She's Not There,0.523,0.803,4,-5.189,0,0.045,0.579,0.0,0.0948,0.898,132.316,145293,4
128,3zpj9dvJABiyMrmLCPw6i8,Patsy Cline & The Jordanaires,Crazy - Single Version,0.471,0.021,10,-24.385,1,0.0366,0.931,1.19e-06,0.103,0.356,107.796,164573,3
129,5c33j1xFVOL4G24zxYhssB,The Isley Brothers,This Old Heart Of Mine (Is Weak For You),0.632,0.59,5,-10.206,1,0.0305,0.346,0.0,0.24,0.953,130.287,172733,4
130,4u9f8hqstB7iITDJNzKhQx,The Who,My Generation - Stereo Version,0.412,0.782,2,-9.186,0,0.058,0.308,0.00822,0.0775,0.705,96.732,198707,4
131,5qBqBdfTEIWJwAS0Jm2F5R,The Byrds,Turn! Turn! Turn! (To Everything There Is a Season),0.451,0.818,2,-8.124,1,0.0439,0.135,2.92e-05,0.052,0.755,124.532,229360,4
132,0DQqzCHlPyKQXfF8uL01SI,The Kinks,Sunny Afternoon - Mono Mix,0.595,0.462,2,-8.414,0,0.0259,0.102,0.0,0.0641,0.526,124.991,210525,4
133,0sjxRg1VlYfx4YG7uxurrq,Nina Simone,I Put A Spell On You,0.42,0.398,6,-9.13,0,0.0296,0.755,0.000537,0.172,0.364,88.897,155027,3
134,11607FzqoipskTsXrwEHnJ,The Velvet Underground & Nico,Sunday Morning,0.506,0.442,5,-13.268,0,0.0276,0.0869,0.00239,0.0846,0.532,105.826,175893,4
135,76ICmoJ4PcoMWoooaTxnQs,Wilson Pickett,Land of 1000 Dances,0.618,0.588,2,-11.624,1,0.0735,0.0128,0.0266,0.351,0.768,86.903,146973,4
136,69RH84na5iUNwrwxpgjC5j,The Supremes,Where Did Our Love Go,0.566,0.49,0,-10.867,1,0.0414,0.791,1.42e-05,0.0919,0.847,134.934,153333,4
137,7ngRS53kqxLcEt9Pythc5d,Lesley Gore,You Don't Own Me,0.473,0.434,2,-10.02,1,0.0257,0.701,0.0,0.628,0.711,94.814,150000,3
138,1DKyFVzIh1oa1fFnEmTkIl,Them & Van Morrison,Gloria (feat. Van Morrison) - Stereo Version,0.641,0.703,9,-10.434,1,0.0518,0.397,0.00546,0.104,0.722,129.118,156800,4
139,6jX5mso4x00c1EiNMrTU9U,The Marvelettes,Please Mr. Postman - Single Version / Mono,0.785,0.776,2,-5.259,1,0.0312,0.729,0.0,0.181,0.967,121.505,148040,4
140,3YJx77Xx8JSwEoxqrkQO5c,Eddie Floyd,Knock on Wood,0.864,0.346,4,-12.918,1,0.0365,0.277,0.00521,0.0514,0.964,105.164,189840,4
141,1sM0yZDxUhPQhkDh2CLd6l,Ricky Nelson,Travelin' Man - Remastered,0.723,0.44,2,-10.536,1,0.0319,0.667,0.0,0.128,0.843,123.217,143200,4
142,2HCaIYjkvWSZzaSKUoOh3d,The Byrds,Mr. Tambourine Man,0.456,0.47,2,-9.564,1,0.0294,0.513,3.76e-05,0.444,0.639,120.336,149467,4
143,1WPqawIF9HCKfSOt7mN6X0,Martha Reeves & The Vandellas,Nowhere To Run,0.606,0.815,2,-9.377,0,0.0485,0.104,0.00566,0.0515,0.877,129.34,181640,4
144,11VwZwNF29HrqwalYUMitb,The Velvet Underground,Pale Blue Eyes,0.637,0.107,5,-18.759,1,0.0349,0.911,0.00146,0.103,0.296,82.879,339533,4
145,1Pq47iFLC5U7j8xeNiNcuS,Lesley Gore,It's My Party,0.692,0.501,9,-11.708,1,0.0625,0.368,0.0,0.0393,0.961,128.388,140000,4
146,3RkQ3UwOyPqpIiIvGVewuU,Bob Dylan,Mr. Tambourine Man,0.39,0.31,5,-14.545,1,0.0676,0.794,0.0,0.379,0.584,177.515,330533,4
147,25IiJu0DjOqsnQXgNHWp5i,The Shirelles,Will You Love Me Tomorrow,0.527,0.308,0,-11.809,1,0.0284,0.551,4.25e-05,0.0921,0.514,136.297,160865,4
148,6dfhF1BDGmhM69fnCb6wSC,Simon & Garfunkel,America,0.259,0.241,2,-15.955,1,0.042,0.554,6.62e-06,0.0849,0.275,178.453,215293,3
